date;transaction_id;product_name;quantity;category;;;;;
29/11/24;241129033;Mika piring no 9;1;Mika;;;;;
29/11/24;241129034;Tusuk sate;3;Lain-lain;;;;;
29/11/24;241129035;Polybag 100x120;2;Lain-lain;;;;;
29/11/24;241129036;Tictas 1/4kg;4;Plastik;;;;;
29/11/24;241129037;Tomat 1/4kg;5;Plastik;;;;;
29/11/24;241129038;Gelas Ceria 22oz;2;Gelas;;;;;
29/11/24;241129039;Jet 09x100x03;3;Plastik;;;;;
30/11/24;241130001;Jet roll 30x02;5;Plastik;;;;;
30/11/24;241130001;Fiber;2;Lain-lain;;;;;
30/11/24;241130001;Mika S;1;Mika;;;;;
30/11/24;241130002;Sendok smart;5;Lain-lain;;;;;
30/11/24;241130002;Puma 1/4kg;5;Plastik;;;;;
30/11/24;241130002;Mika 5T;1;Mika;;;;;
30/11/24;241130003;Sedotan putih K;2;Sedotan;;;;;
30/11/24;241130003;Klip 10x7;1;Klip;;;;;
30/11/24;241130003;Tali rafia H;4;Lain-lain;;;;;
30/11/24;241130004;Kresek 1 gelas;5;Gelas;;;;;
30/11/24;241130004;Sendok TOP bening ;4;Lain-lain;;;;;
30/11/24;241130004;Klip 8x5;4;Klip;;;;;
30/11/24;241130004;Kijang 1/4kg;4;Plastik;;;;;
30/11/24;241130005;Garpu ;3;Lain-lain;;;;;
30/11/24;241130006;Cup cake 6.5;1;Cup;;;;;
30/11/24;241130007;Sendok TOP bening;5;Lain-lain;;;;;
30/11/24;241130008;Gading 35M;5;Kresek;;;;;
30/11/24;241130009;Gading 40M;3;Kresek;;;;;
30/11/24;241130010;Jeruk 1kg;1;Plastik;;;;;
30/11/24;241130011;HD los 15H;2;Lain-lain;;;;;
30/11/24;241130012;Fiber;3;Lain-lain;;;;;
30/11/24;241130013;Koyor 15;1;Lain-lain;;;;;
30/11/24;241130014;OPP sendok;1;OPP;;;;;
30/11/24;241130015;OPP 12x12;5;OPP;;;;;
30/11/24;241130016;Jet roll 12x100x03;4;Plastik;;;;;
30/11/24;241130017;Rice bowl 500ml;2;Lain-lain;;;;;
30/11/24;241130018;Mika CD5;1;Mika;;;;;
30/11/24;241130019;Tusuk sate;5;Lain-lain;;;;;
30/11/24;241130020;Nemo 24;1;Kresek;;;;;
30/11/24;241130021;Klip 7x10;5;Klip;;;;;
30/11/24;241130022;Cup sealer;2;Cup;;;;;
30/11/24;241130023;Cup cake 6.5;2;Cup;;;;;
30/11/24;241130024;Sendok dawet;4;Lain-lain;;;;;
30/11/24;241130025;Alteco;3;Lain-lain;;;;;
30/11/24;241130026;Rafia H;3;Lain-lain;;;;;
30/11/24;241130027;OPP 10x15;4;OPP;;;;;
30/11/24;241130028;Mika nampan M;2;Mika;;;;;
30/11/24;241130029;Klip 35x40;2;Klip;;;;;
30/11/24;241130030;Kamboja 24;5;Kresek;;;;;
01/12/24;241201001;Sedotan putih tekuk;3;Sedotan;;;;;
01/12/24;241201001;Citrun hs ;3;Lain-lain;;;;;
01/12/24;241201001;Kertas merang;4;Lain-lain;;;;;
01/12/24;241201002;Mika nampan M;4;Mika;;;;;
01/12/24;241201002;Rice paper;1;Lain-lain;;;;;
01/12/24;241201002;Tictas 24;5;Plastik;;;;;
01/12/24;241201002;Jet roll 20;1;Plastik;;;;;
01/12/24;241201002;Foam HB;1;Lain-lain;;;;;
01/12/24;241201003;Tissue nice;5;Lain-lain;;;;;
01/12/24;241201003;Kijang mas hijau;5;Plastik;;;;;
01/12/24;241201003;Karet 1kg;1;Lain-lain;;;;;
01/12/24;241201003;Shopping bag 20x28;5;Kresek;;;;;
01/12/24;241201003;Dos R20;4;Lain-lain;;;;;
01/12/24;241201004;Sendok TOP bening ;3;Lain-lain;;;;;
01/12/24;241201004;Cup pudding 50ml;2;Cup;;;;;
01/12/24;241201004;Garpu makan;1;Lain-lain;;;;;
01/12/24;241201004;Mika L3;3;Mika;;;;;
01/12/24;241201005;Mika 18;1;Mika;;;;;
01/12/24;241201006;Alumunium foil;4;Lain-lain;;;;;
01/12/24;241201007;Mika B2;5;Mika;;;;;
01/12/24;241201008;Mika L2;5;Mika;;;;;
01/12/24;241201009;Mangkok bakso;2;Thinwall;;;;;
01/12/24;241201010;Dos R28 hati;5;Lain-lain;;;;;
01/12/24;241201011;Gawang 30x35x02;3;Lain-lain;;;;;
01/12/24;241201012;Polybag 80x100;1;Lain-lain;;;;;
01/12/24;241201013;OPP 14x14;2;OPP;;;;;
01/12/24;241201014;Tissue classic;3;Lain-lain;;;;;
01/12/24;241201015;Mika SB100;3;Mika;;;;;
01/12/24;241201016;Foam polos;2;Lain-lain;;;;;
01/12/24;241201017;Cup 25ml;4;Cup;;;;;
01/12/24;241201018;Kresek gelas mutiara;4;Gelas;;;;;
01/12/24;241201019;Mika piring no 6;3;Mika;;;;;
01/12/24;241201020;C-Tik 8x5;5;Klip;;;;;
01/12/24;241201021;Foam sekat;1;Lain-lain;;;;;
01/12/24;241201022;Thinwall 1500ml;2;Thinwall;;;;;
01/12/24;241201023;Cup pudding 50ml;1;Cup;;;;;
01/12/24;241201024;Gelas Hok 14oz;1;Gelas;;;;;
01/12/24;241201025;Milenium 50;4;Kresek;;;;;
01/12/24;241201026;Sendok dawet;4;Lain-lain;;;;;
01/12/24;241201027;Sendok bebek P;4;Lain-lain;;;;;
01/12/24;241201028;Lilin angka;5;Lain-lain;;;;;
01/12/24;241201029;Mangkok Victory 650ml;1;Thinwall;;;;;
01/12/24;241201030;Karet bebek;4;Lain-lain;;;;;
01/12/24;241201031;Standing pouch 12x20;5;Lain-lain;;;;;
01/12/24;241201032;Jet roll 05x100x03;5;Plastik;;;;;
01/12/24;241201033;Cup cake 10.5;5;Cup;;;;;
01/12/24;241201034;Alumunium foil;2;Lain-lain;;;;;
01/12/24;241201035;Gawang 25x40x02;3;Lain-lain;;;;;
01/12/24;241201036;OPP 21x30;3;OPP;;;;;
01/12/24;241201037;Mika 18;4;Mika;;;;;
01/12/24;241201038;Gelas Ceria 18oz;5;Gelas;;;;;
01/12/24;241201039;Jet 9x03x100;5;Plastik;;;;;
02/12/24;241202001;Mawar 15;4;Lain-lain;;;;;
02/12/24;241202001;HD los 15H;4;Lain-lain;;;;;
02/12/24;241202001;OPP 7x10;4;OPP;;;;;
02/12/24;241202001;Cup sealer polos;2;Cup;;;;;
02/12/24;241202002;Cup oval;1;Cup;;;;;
02/12/24;241202002;Standing pouch 9x15;2;Lain-lain;;;;;
02/12/24;241202002;Cup 30ml;2;Cup;;;;;
02/12/24;241202002;Klip 13x20;2;Klip;;;;;
02/12/24;241202002;Kertas beo;3;Lain-lain;;;;;
02/12/24;241202003;Karet 1kg;3;Lain-lain;;;;;
02/12/24;241202003;Shopping bag 30x28;2;Kresek;;;;;
02/12/24;241202003;OPP 30x35;5;OPP;;;;;
02/12/24;241202004;Klip 15x20;1;Klip;;;;;
02/12/24;241202004;Mika brownis M;1;Mika;;;;;
02/12/24;241202004;Sendok TOP bening;2;Lain-lain;;;;;
02/12/24;241202004;Rice bowl 650ml;1;Lain-lain;;;;;
02/12/24;241202005;Sedotan tongtji;3;Sedotan;;;;;
02/12/24;241202006;Kelud;1;Lain-lain;;;;;
02/12/24;241202007;Mika 7C;1;Mika;;;;;
02/12/24;241202008;Kilat 15P;3;Kresek;;;;;
02/12/24;241202009;Raja 24W;4;Kresek;;;;;
02/12/24;241202010;Gelas Hok 22oz;2;Gelas;;;;;
02/12/24;241202011;Sendok TOP bening;2;Lain-lain;;;;;
02/12/24;241202012;Kamboja 28P;4;Kresek;;;;;
02/12/24;241202013;Thinwall 1500ml;1;Thinwall;;;;;
02/12/24;241202014;Tali rafia H;4;Lain-lain;;;;;
02/12/24;241202015;Sedotan hitam tekuk;5;Sedotan;;;;;
02/12/24;241202016;Foam HB;2;Lain-lain;;;;;
02/12/24;241202017;Sedotan hitam;1;Sedotan;;;;;
02/12/24;241202018;Tomat 1/4kg;2;Plastik;;;;;
02/12/24;241202019;Karet bebek 1/2kg;5;Lain-lain;;;;;
02/12/24;241202020;Foam sekat;4;Lain-lain;;;;;
02/12/24;241202021;Cup 25ml;5;Cup;;;;;
02/12/24;241202022;Cling wrap;4;Lain-lain;;;;;
02/12/24;241202023;Mika 5T;5;Mika;;;;;
02/12/24;241202024;Botol 350ml;1;Lain-lain;;;;;
02/12/24;241202025;Mika L2A;2;Mika;;;;;
02/12/24;241202026;See-u classic;4;Lain-lain;;;;;
02/12/24;241202027;Piring;3;Lain-lain;;;;;
02/12/24;241202028;Mika nampan L;4;Mika;;;;;
02/12/24;241202029;Mika 6AA;3;Mika;;;;;
03/12/24;241203001;Sendok TOP bening;3;Lain-lain;;;;;
03/12/24;241203001;Cup 30ml;1;Cup;;;;;
03/12/24;241203001;Sedotan putih tekuk;1;Sedotan;;;;;
03/12/24;241203001;Kilat 15P;3;Kresek;;;;;
03/12/24;241203002;Thinwall 350ml;1;Thinwall;;;;;
03/12/24;241203002;Palapa 28H;1;Kresek;;;;;
03/12/24;241203002;Raja 15W;1;Kresek;;;;;
03/12/24;241203003;Cup cake 8.5;2;Cup;;;;;
03/12/24;241203003;Sendok jelly;5;Lain-lain;;;;;
03/12/24;241203003;Polybag 80x100;4;Lain-lain;;;;;
03/12/24;241203003;Dos R22;1;Lain-lain;;;;;
03/12/24;241203004;Tomat 1/4kg;5;Plastik;;;;;
03/12/24;241203004;Koyor;4;Lain-lain;;;;;
03/12/24;241203004;Mika 7A;5;Mika;;;;;
03/12/24;241203004;Gelas Hok 22oz;4;Gelas;;;;;
03/12/24;241203005;Doz NX;1;Lain-lain;;;;;
03/12/24;241203006;Gelas Hok 14oz;3;Gelas;;;;;
03/12/24;241203007;Palapa 35H;4;Kresek;;;;;
03/12/24;241203008;Lilin angka;1;Lain-lain;;;;;
03/12/24;241203009;Mika kaca;4;Mika;;;;;
03/12/24;241203010;See-u roll;2;Lain-lain;;;;;
03/12/24;241203011;Dos R5 ;2;Lain-lain;;;;;
03/12/24;241203012;OPP 30x37;5;OPP;;;;;
03/12/24;241203013;Sedotan putih tekuk;2;Sedotan;;;;;
03/12/24;241203014;Klip 8x5;5;Klip;;;;;
03/12/24;241203015;Mika CD4;3;Mika;;;;;
03/12/24;241203016;Jet roll 06x100x03;4;Plastik;;;;;
03/12/24;241203017;Puma 1/4kg;4;Plastik;;;;;
03/12/24;241203018;Mika CD5;5;Mika;;;;;
03/12/24;241203019;Gelas Top 22oz;3;Gelas;;;;;
03/12/24;241203020;Kilat 21;4;Kresek;;;;;
03/12/24;241203021;HD los 24H;5;Lain-lain;;;;;
03/12/24;241203022;C-tik 7x10;5;Klip;;;;;
03/12/24;241203023;Kamboja 15;3;Kresek;;;;;
03/12/24;241203024;Mika piring no 7;2;Mika;;;;;
03/12/24;241203025;Mika brownies S;2;Mika;;;;;
03/12/24;241203026;Semangka 15;5;Kresek;;;;;
03/12/24;241203027;Sendok TOP;1;Lain-lain;;;;;
03/12/24;241203028;Jet no.6;5;Plastik;;;;;
03/12/24;241203029;OPP 12x30;4;OPP;;;;;
03/12/24;241203030;Cup pudding 50ml;5;Cup;;;;;
03/12/24;241203031;Tikus 1/4kg;3;Plastik;;;;;
03/12/24;241203032;Mika burger;4;Mika;;;;;
03/12/24;241203033;Garpu tart;1;Lain-lain;;;;;
03/12/24;241203034;Sedotan putih tekuk;5;Sedotan;;;;;
03/12/24;241203035;Dos R24 hati;2;Lain-lain;;;;;
03/12/24;241203036;Mangkok DM 200ml;3;Thinwall;;;;;
03/12/24;241203037;HD los 15H;4;Lain-lain;;;;;
04/12/24;241204001;Alumunium OX250;2;Lain-lain;;;;;
04/12/24;241204001;Standing pouch 10x17;2;Lain-lain;;;;;
04/12/24;241204001;HD los 15W;3;Lain-lain;;;;;
04/12/24;241204001;Mika L3;4;Mika;;;;;
04/12/24;241204001;Kijang 1/4kg;1;Plastik;;;;;
04/12/24;241204002;Gading 28H;2;Kresek;;;;;
04/12/24;241204002;Standing pouch 22x25;2;Lain-lain;;;;;
04/12/24;241204002;Klip 17x11;2;Klip;;;;;
04/12/24;241204003;Cup pudding 80ml;3;Cup;;;;;
04/12/24;241204003;Koyor;5;Lain-lain;;;;;
04/12/24;241204003;Klip 4x10;5;Klip;;;;;
04/12/24;241204003;Shopping bag 30x40;4;Kresek;;;;;
04/12/24;241204004;Palapa 28H;2;Kresek;;;;;
04/12/24;241204004;Gawang 50x35;5;Lain-lain;;;;;
04/12/24;241204004;OPP 13x26;3;OPP;;;;;
04/12/24;241204004;Tusuk gigi;2;Lain-lain;;;;;
04/12/24;241204004;Kilat 21H;5;Kresek;;;;;
04/12/24;241204005;Cup 25ml;4;Cup;;;;;
04/12/24;241204006;Lilin angka;2;Lain-lain;;;;;
04/12/24;241204007;Gelas Hok 22oz;2;Gelas;;;;;
04/12/24;241204008;Standing pouch 12x20;3;Lain-lain;;;;;
04/12/24;241204009;Tikus 1kg;5;Plastik;;;;;
04/12/24;241204010;Gelas Hok 22oz;2;Gelas;;;;;
04/12/24;241204011;Paper bag S;4;Lain-lain;;;;;
04/12/24;241204012;Tictas 1/2kg;2;Plastik;;;;;
04/12/24;241204013;Jet 9x03x100;4;Plastik;;;;;
04/12/24;241204014;Paper bag L;5;Lain-lain;;;;;
04/12/24;241204015;Palapa 40M;3;Kresek;;;;;
04/12/24;241204016;Sendok bening;3;Lain-lain;;;;;
04/12/24;241204017;OPP 10x10;5;OPP;;;;;
04/12/24;241204018;Klip 4x10;3;Klip;;;;;
04/12/24;241204019;Kamboja 15;4;Kresek;;;;;
04/12/24;241204020;Cup oval;5;Cup;;;;;
04/12/24;241204021;Jet roll 35x02;3;Plastik;;;;;
04/12/24;241204022;Lunch box M;2;Lain-lain;;;;;
04/12/24;241204023;Foam bento;4;Lain-lain;;;;;
04/12/24;241204024;Tomat 1/2kg;3;Plastik;;;;;
04/12/24;241204025;Kresek gelas mutiara;3;Gelas;;;;;
04/12/24;241204026;Shopping bag 30x28;2;Kresek;;;;;
04/12/24;241204027;Kamboja 24;3;Kresek;;;;;
04/12/24;241204028;Sendok dawet;5;Lain-lain;;;;;
04/12/24;241204029;Tictas 24;3;Plastik;;;;;
04/12/24;241204030;OPP 14x14;1;OPP;;;;;
04/12/24;241204031;Alteco;4;Lain-lain;;;;;
05/12/24;241205001;Mika jagung;3;Mika;;;;;
05/12/24;241205001;Puma 9x35;1;Plastik;;;;;
05/12/24;241205001;Mika R20;3;Mika;;;;;
05/12/24;241205001;Mangkok DM 400ml;2;Thinwall;;;;;
05/12/24;241205001;Cup sealer polos;1;Cup;;;;;
05/12/24;241205002;Tictas 2kg;3;Plastik;;;;;
05/12/24;241205002;Mika piring 7;3;Mika;;;;;
05/12/24;241205002;Cup cake 6.5;5;Cup;;;;;
05/12/24;241205003;Kelud;4;Lain-lain;;;;;
05/12/24;241205003;OPP 8x15;5;OPP;;;;;
05/12/24;241205003;Tali rafia H;2;Lain-lain;;;;;
05/12/24;241205004;Thinwall 350ml;5;Thinwall;;;;;
05/12/24;241205004;Gading 28P;4;Kresek;;;;;
05/12/24;241205004;Sendok teh W;4;Lain-lain;;;;;
05/12/24;241205004;Tusuk sate;2;Lain-lain;;;;;
05/12/24;241205005;Kertas coklat bulat;2;Lain-lain;;;;;
05/12/24;241205006;OPP 35x40;2;OPP;;;;;
05/12/24;241205007;Mika nampan S;5;Mika;;;;;
05/12/24;241205008;Dos R28 hati;3;Lain-lain;;;;;
05/12/24;241205009;Dozer 15;2;Kresek;;;;;
05/12/24;241205010;Mika segitiga;1;Mika;;;;;
05/12/24;241205011;Mika nampan M;4;Mika;;;;;
05/12/24;241205012;Mika segitiga;1;Mika;;;;;
05/12/24;241205013;Cup 150ml;3;Cup;;;;;
05/12/24;241205014;Semangka 15;2;Kresek;;;;;
05/12/24;241205015;Tissue dapur;2;Lain-lain;;;;;
05/12/24;241205016;Garpu;4;Lain-lain;;;;;
05/12/24;241205017;Kertas elang 200;1;Lain-lain;;;;;
05/12/24;241205018;Mika CT20;4;Mika;;;;;
05/12/24;241205019;Shopping bag L;4;Kresek;;;;;
05/12/24;241205020;Sedotan garis;3;Sedotan;;;;;
05/12/24;241205021;Jeruk 1/4kg;2;Plastik;;;;;
05/12/24;241205022;Klip 20x13;4;Klip;;;;;
05/12/24;241205023;Cup 50ml;3;Cup;;;;;
05/12/24;241205024;Thinwall bento;1;Thinwall;;;;;
05/12/24;241205025;Puma 9x35;1;Plastik;;;;;
05/12/24;241205026;Sedotan hitam;2;Sedotan;;;;;
05/12/24;241205027;Klip 15x20;3;Klip;;;;;
05/12/24;241205028;Mika R18;2;Mika;;;;;
06/12/24;241206001;HD los 24H;4;Lain-lain;;;;;
06/12/24;241206001;Tepung panir;3;Lain-lain;;;;;
06/12/24;241206001;Mika sambal L;4;Mika;;;;;
06/12/24;241206001;Shopping bag L;5;Kresek;;;;;
06/12/24;241206002;Kertas beo;1;Lain-lain;;;;;
06/12/24;241206002;Dos R18;3;Lain-lain;;;;;
06/12/24;241206002;Foam bubur;1;Lain-lain;;;;;
06/12/24;241206002;Mika 3L;1;Mika;;;;;
06/12/24;241206003;Botol 350ml;2;Lain-lain;;;;;
06/12/24;241206003;Tutup gelas;4;Gelas;;;;;
06/12/24;241206003;Mika L3;1;Mika;;;;;
06/12/24;241206003;Gawang 35x50;1;Lain-lain;;;;;
06/12/24;241206003;SP;1;Lain-lain;;;;;
06/12/24;241206004;Klip 15x10;5;Klip;;;;;
06/12/24;241206004;Sedotan steril;5;Sedotan;;;;;
06/12/24;241206004;Kamboja 15;1;Kresek;;;;;
06/12/24;241206004;Mika piring no 6;4;Mika;;;;;
06/12/24;241206004;Gading 28P;2;Kresek;;;;;
06/12/24;241206005;Sedotan kopi;1;Sedotan;;;;;
06/12/24;241206006;Gading 35P;5;Kresek;;;;;
06/12/24;241206007;Kijang mas hijau;3;Plastik;;;;;
06/12/24;241206008;Kresek 40M;5;Lain-lain;;;;;
06/12/24;241206009;Standing pouch 12x20;2;Lain-lain;;;;;
06/12/24;241206010;Klip 8x5;1;Klip;;;;;
06/12/24;241206011;Klip 15x20;5;Klip;;;;;
06/12/24;241206012;Puma 9x35;5;Plastik;;;;;
06/12/24;241206013;Gelas Olala 12oz;4;Gelas;;;;;
06/12/24;241206014;OPP 12x12;3;OPP;;;;;
06/12/24;241206015;Karet bebek 1/2kg;5;Lain-lain;;;;;
06/12/24;241206016;Mika piring no 9;3;Mika;;;;;
06/12/24;241206017;Dos R24 Hati;2;Lain-lain;;;;;
06/12/24;241206018;Gawang 02x60x45;3;Lain-lain;;;;;
06/12/24;241206019;Rafia warna;1;Lain-lain;;;;;
06/12/24;241206020;Jet roll 30x100x02;3;Plastik;;;;;
06/12/24;241206021;Gelas Hok 22oz;5;Gelas;;;;;
06/12/24;241206022;Kamboja 28;4;Kresek;;;;;
06/12/24;241206023;Stick;5;Lain-lain;;;;;
06/12/24;241206024;Kilat 15H;3;Kresek;;;;;
06/12/24;241206025;Jet roll 05x100x03;2;Plastik;;;;;
06/12/24;241206026;Cup 35ml;1;Cup;;;;;
06/12/24;241206027;Shopping bag 25x35 ;5;Kresek;;;;;
06/12/24;241206028;Kilat 15P;4;Kresek;;;;;
06/12/24;241206029;Klip 12x6;2;Klip;;;;;
07/12/24;241207001;Foam sekat;3;Lain-lain;;;;;
07/12/24;241207001;Gading 35M;5;Kresek;;;;;
07/12/24;241207001;Mika 7A;5;Mika;;;;;
07/12/24;241207001;Sendok teh P;2;Lain-lain;;;;;
07/12/24;241207002;Semangka 15;2;Kresek;;;;;
07/12/24;241207002;Tissue nice;2;Lain-lain;;;;;
07/12/24;241207002;OPP 21x30;2;OPP;;;;;
07/12/24;241207003;Jet roll 30x100x02;1;Plastik;;;;;
07/12/24;241207003;Tissue dapur;5;Lain-lain;;;;;
07/12/24;241207003;Gawang 25x40x02;3;Lain-lain;;;;;
07/12/24;241207003;Gading 40H;3;Kresek;;;;;
07/12/24;241207004;Mika sambal L;3;Mika;;;;;
07/12/24;241207004;Mika R20;3;Mika;;;;;
07/12/24;241207004;Klip 10x7;4;Klip;;;;;
07/12/24;241207005;Klip 4x10;5;Klip;;;;;
07/12/24;241207006;Jet 1/4kg;5;Plastik;;;;;
07/12/24;241207007;Lunch box M;4;Lain-lain;;;;;
07/12/24;241207008;See-u classic;4;Lain-lain;;;;;
07/12/24;241207009;Cup cake 6.5;5;Cup;;;;;
07/12/24;241207010;Mika 4T;4;Mika;;;;;
07/12/24;241207011;OPP 20x20;5;OPP;;;;;
07/12/24;241207012;Palapa 28H;4;Kresek;;;;;
07/12/24;241207013;Palapa 40H;3;Kresek;;;;;
07/12/24;241207014;Nemo 15;2;Kresek;;;;;
07/12/24;241207015;Mangkok DM 500ml;3;Thinwall;;;;;
07/12/24;241207016;Shopping bag 25x35;5;Kresek;;;;;
07/12/24;241207017;Klip 6x10;4;Klip;;;;;
07/12/24;241207018;Sedotan steril;3;Sedotan;;;;;
07/12/24;241207019;Gawang 60x100;3;Lain-lain;;;;;
07/12/24;241207020;Raja 15W;2;Kresek;;;;;
07/12/24;241207021;Sedotan putih tekuk;5;Sedotan;;;;;
07/12/24;241207022;Kresek 2 gelas;5;Gelas;;;;;
07/12/24;241207023;Mika CD4;2;Mika;;;;;
07/12/24;241207024;Jet roll 35x02;2;Plastik;;;;;
07/12/24;241207025;Jet roll 20x02;4;Plastik;;;;;
07/12/24;241207026;Garpu makan;3;Lain-lain;;;;;
07/12/24;241207027;Gawang 40x60;5;Lain-lain;;;;;
07/12/24;241207028;Mika nampan L;3;Mika;;;;;
07/12/24;241207029;Kertas elang 200;3;Lain-lain;;;;;
07/12/24;241207030;Mangkok DM 200ml;4;Thinwall;;;;;
07/12/24;241207031;Kancil 1/2kg;5;Plastik;;;;;
07/12/24;241207032;Mika R20;2;Mika;;;;;
07/12/24;241207033;Gelas Olala 12oz;1;Gelas;;;;;
07/12/24;241207034;Gelas Hok 22oz;3;Gelas;;;;;
07/12/24;241207035;Mangkok bakso;5;Thinwall;;;;;
07/12/24;241207036;OPP 10x15;2;OPP;;;;;
07/12/24;241207037;Klip 13x8.7;2;Klip;;;;;
07/12/24;241207038;Mika mangkok;4;Mika;;;;;
07/12/24;241207039;Shopping bag 20x27;5;Kresek;;;;;
08/12/24;241208001;Klip 13x8.7;2;Klip;;;;;
08/12/24;241208001;Standing pouch 9x15;4;Lain-lain;;;;;
08/12/24;241208001;Kresek 40M;4;Lain-lain;;;;;
08/12/24;241208002;Kelud;1;Lain-lain;;;;;
08/12/24;241208002;HD silet;2;Lain-lain;;;;;
08/12/24;241208002;Pisau tart;1;Lain-lain;;;;;
08/12/24;241208003;Dos NX;1;Lain-lain;;;;;
08/12/24;241208003;Cup cake 7.5;1;Cup;;;;;
08/12/24;241208003;C-Tik 8x5;1;Klip;;;;;
08/12/24;241208004;Sendok hitam;1;Lain-lain;;;;;
08/12/24;241208004;Thinwall 750ml;5;Thinwall;;;;;
08/12/24;241208004;Puma 9x35;4;Plastik;;;;;
08/12/24;241208004;Mika 3T;1;Mika;;;;;
08/12/24;241208004;Mika 4T;1;Mika;;;;;
08/12/24;241208005;Gawang 25x40x02;4;Lain-lain;;;;;
08/12/24;241208006;Klip 15x20;5;Klip;;;;;
08/12/24;241208007;Gawang 20x100x02;4;Lain-lain;;;;;
08/12/24;241208008;Kilat 15H;4;Kresek;;;;;
08/12/24;241208009;Kijang 1/4kg;4;Plastik;;;;;
08/12/24;241208010;Dos R30 hati;2;Lain-lain;;;;;
08/12/24;241208011;C-Tik 8x5;3;Klip;;;;;
08/12/24;241208012;Dos R20;3;Lain-lain;;;;;
08/12/24;241208013;Tusuk tart;5;Lain-lain;;;;;
08/12/24;241208014;Jet roll 20x02;1;Plastik;;;;;
08/12/24;241208015;Jet 09x100x03;1;Plastik;;;;;
08/12/24;241208016;Kilat 21;2;Kresek;;;;;
08/12/24;241208017;OPP 15x15;4;OPP;;;;;
08/12/24;241208018;Mika SB100;2;Mika;;;;;
08/12/24;241208019;Kertas elang;5;Lain-lain;;;;;
08/12/24;241208020;Shopping bag 20x27;2;Kresek;;;;;
08/12/24;241208021;Karet 1 ons;5;Lain-lain;;;;;
08/12/24;241208022;Sedotan steril;3;Sedotan;;;;;
08/12/24;241208023;Stick;2;Lain-lain;;;;;
08/12/24;241208024;"Isolasi 2""";5;Lain-lain;;;;;
08/12/24;241208025;Mika sambal K;2;Mika;;;;;
08/12/24;241208026;Sendok TOP bening;2;Lain-lain;;;;;
09/12/24;241209001;Cup cake 10.5;4;Cup;;;;;
09/12/24;241209001;Sedotan putih tekuk;5;Sedotan;;;;;
09/12/24;241209001;Tutup gelas;3;Gelas;;;;;
09/12/24;241209002;Lunch box M;2;Lain-lain;;;;;
09/12/24;241209002;Palapa 28H;3;Kresek;;;;;
09/12/24;241209002;Mika HB;5;Mika;;;;;
09/12/24;241209002;Gelas Hok 22oz;5;Gelas;;;;;
09/12/24;241209002;OPP 35x40;2;OPP;;;;;
09/12/24;241209003;Gawang 30x35x02;3;Lain-lain;;;;;
09/12/24;241209003;Piring tart;4;Lain-lain;;;;;
09/12/24;241209003;Gelas Hok 12oz;5;Gelas;;;;;
09/12/24;241209003;Kijang 1/4kg;2;Plastik;;;;;
09/12/24;241209004;Kelud;5;Lain-lain;;;;;
09/12/24;241209004;oam polos;4;Lain-lain;;;;;
09/12/24;241209004;Cup 8oz;1;Cup;;;;;
09/12/24;241209004;OPP 7x10;3;OPP;;;;;
09/12/24;241209005;Mika 1A;2;Mika;;;;;
09/12/24;241209006;Kelud ;5;Lain-lain;;;;;
09/12/24;241209007;HD los 24H;3;Lain-lain;;;;;
09/12/24;241209008;Garpu makan;4;Lain-lain;;;;;
09/12/24;241209009;Tissue classic;1;Lain-lain;;;;;
09/12/24;241209010;Polybag 80x100;2;Lain-lain;;;;;
09/12/24;241209011;Mawar 28;2;Lain-lain;;;;;
09/12/24;241209012;Mika segitiga;4;Mika;;;;;
09/12/24;241209013;Mika jagung;1;Mika;;;;;
09/12/24;241209014;C-Tik 8x5;4;Klip;;;;;
09/12/24;241209015;Sendok TOP bening;3;Lain-lain;;;;;
09/12/24;241209016;Mika mangkok;2;Mika;;;;;
09/12/24;241209017;Tomat 1kg;1;Plastik;;;;;
09/12/24;241209018;Sarung tangan;1;Lain-lain;;;;;
09/12/24;241209019;Isolasi kecil;5;Lain-lain;;;;;
09/12/24;241209020;HD los 15H;3;Lain-lain;;;;;
09/12/24;241209021;Tusuk sate;2;Lain-lain;;;;;
09/12/24;241209022;Jet no.6;2;Plastik;;;;;
09/12/24;241209023;Gelas Hok 22oz;5;Gelas;;;;;
09/12/24;241209024;Paper bag S;4;Lain-lain;;;;;
09/12/24;241209025;Kilat 21H;4;Kresek;;;;;
09/12/24;241209026;Kijang 1/4kg;1;Plastik;;;;;
10/12/24;241210001;Sedotan hitam;5;Sedotan;;;;;
10/12/24;241210001;Tali rafia H;3;Lain-lain;;;;;
10/12/24;241210001;Gelas Hok 10oz;3;Gelas;;;;;
10/12/24;241210001;Tusuk gigi;2;Lain-lain;;;;;
10/12/24;241210002;Sendok teh B;4;Lain-lain;;;;;
10/12/24;241210002;Cup 50ml;3;Cup;;;;;
10/12/24;241210002;OPP 15x15;5;OPP;;;;;
10/12/24;241210003;Garpu ;1;Lain-lain;;;;;
10/12/24;241210003;Gelas kopi polos;3;Gelas;;;;;
10/12/24;241210003;Cup cake 12.5;3;Cup;;;;;
10/12/24;241210003;Kertas beo;2;Lain-lain;;;;;
10/12/24;241210003;Karisma 30x45;2;Lain-lain;;;;;
10/12/24;241210004;Jeruk 1kg;4;Plastik;;;;;
10/12/24;241210004;Kertas gajah;3;Lain-lain;;;;;
10/12/24;241210004;Mika SB100;3;Mika;;;;;
